Line of Business,Data Source,Table Name,Column Name,Data Type,Currently Have,Must Have,Nice to Have,Not Necessary,Use Daily,Use Weekly,Use Monthly,Use Annually,Used at all in Past 5 Years,Currently Have in CDP,Possible in CDP,Review
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,ppv_evnt_rtg_cd,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,ppv_evnt_prc,numeric,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,ppv_hd_flg,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,ppv_evnt_strt_dt,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,ppv_evnt_end_dt,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,prod_sid,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_acnt_ppv_evnt_txn,txn_dt,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,crtd_dttm,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,txn_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,row_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,account_number,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,sid_individ,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,sid_hhold,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,first_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,last_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,addr_smartkey,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,email_address,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,phone_number,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,activity_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,activity_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,segmentation_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,segmentation_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,segmentation_run_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,offer_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,offer_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,incentive_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,incentive_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,treatment_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,treatment_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,channel,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,cell_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,cell_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,current_run,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_run_id_1,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_type_1,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_name_1,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_run_id_2,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_type_2,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_name_2,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_run_id_3,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_type_3,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_name_3,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_run_id_4,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_type_4,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_name_4,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,wave_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_type_5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,wave_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_1,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_2,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_3,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_4,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_6,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_7,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_8,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_9,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,certificate_code_10,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,mail_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_run_id_5,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,model_name_5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,flex1,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,flex2,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,flex3,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,flex4,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,flex5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,lead_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,encounter_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,acnt_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,email_address_sk,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,approval_code,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_comm_log,run_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,crtd_dttm,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,txn_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,row_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,acnt_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,account_number,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,lead_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,first_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,last_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,addr_smartkey,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,primary_phone,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,secondary_phone,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,addr_line_1,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,addr_line_2,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,city,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,state,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,zip_5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,zip_4,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,activity_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,activity_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,segmentation_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,segmentation_title,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,segmentation_run_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,current_run,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,dialer_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,dnc_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,wireless_scrub,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,wave_file_nm,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,original_activation_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,account_current_balance,numeric,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,lst_pmt_dt,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,dlqnt_amt,numeric,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,service_code_desc,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,st_excl_cmt,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,encounter_id,integer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,encounter_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_aprimo_phone_comm_log,run_date,date,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,crtd_dttm,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,txn_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,sid_hhold,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,sid_individ,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,addr_smartkey,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,hh_status,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,do_not_mail_flag,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,first_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,middle_init,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,last_name,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_address,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_city,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_state,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_zip_code,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_zip5,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,phone_number,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,large_mdu,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_match_cd,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,hispanic_country_of_origin,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_sgmnt_assgnmnt,double precision,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dish_epsilon_hhold_supplmntl,geo_segment,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,ordr_nbr,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,acnt_nbr,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,old_rcvr_cfg,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,new_rcvr_cfg,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,ordr_comp_dt,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,upgrade_ind,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_diu_upgrades,upgrade_type,string,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,campaign_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,workflow_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,rpcontact_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,channelexecution_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,acnt_sk,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,acnt_number,character,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,lead_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,encounter_id,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,sid_hhold,bigint,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,addr_smartkey,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,approval_code,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,mail_date,timestamp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,address,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,city,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Dish,spectrum_schema,dish_dm_disposition,zip,character varying,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
